"","Group","Individual","DOB","Sex.x","TestDate","binary","AgeAtTesting","AgeClasstest","context","Task","Total","Correct","Number experiment","Time start","Time end","Stop for external facotrs","...7","interrupted","duration","duration.z","GroupSize","Groupsize.z","month","season"
"13380","BD","Baby Numb 2021",2021-10-06,NA,2022-01-22,0,0.295890410958904,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13381","BD","Dokos",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13382","BD","Eina",2014-10-18,"F",2022-01-22,0,7.26849315068493,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13383","BD","Eish",2020-11-21,"M",2022-01-22,0,1.16986301369863,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13384","BD","Engel",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13385","BD","Fluister",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13386","BD","Gesels",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13387","BD","Goed",2018-10-26,"M",2022-01-22,0,3.24383561643836,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13388","BD","Heelal",2017-10-30,"M",2022-01-22,0,4.23287671232877,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13389","BD","Heerlik",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13390","BD","Helikopter",2020-11-19,"F",2022-01-22,0,1.17534246575342,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13391","BD","Hondjie",NA,"F",2022-01-22,0,5.15068493150685,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13392","BD","Kommunis",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13393","BD","Lewe",2018-10-26,"F",2022-01-22,0,3.24383561643836,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13394","BD","Mathimula",2014-10-21,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13395","BD","Mielies",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13396","BD","Muis",2020-11-25,"M",2022-01-22,0,1.15890410958904,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13397","BD","Naaldekoker",2018-10-26,"F",2022-01-22,0,3.24383561643836,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13398","BD","Nonnitgie",2018-11-22,"M",2022-01-22,0,3.16986301369863,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13399","BD","Nooiens",2014-11-28,"F",2022-01-22,0,7.15616438356164,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13400","BD","Nukke",NA,"M",2022-01-22,0,0.263013698630137,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13401","BD","Numbies",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13402","BD","Nurks",2012-10-01,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13403","BD","Nuuskierig",2017-10-16,"M",2022-01-22,0,4.27123287671233,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13404","BD","Obsessie",2017-10-24,"F",2022-01-22,1,4.24931506849315,"Juvenile","Wild","3",2,1,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13405","BD","Oerwoud",2018-11-09,"F",2022-01-22,0,3.20547945205479,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13406","BD","Oortjies",2015-11-20,"F",2022-01-22,1,6.17808219178082,"Adult","Wild","RCAL",10,6,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13407","BD","Oulik",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13408","BD","Oupa",NA,"M",2022-01-22,0,1.19178082191781,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13409","BD","Pale",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13410","BD","Pannekoekie",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13411","BD","Papp",2020-11-04,"F",2022-01-22,0,1.21643835616438,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13412","BD","Pieperig",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13413","BD","Piesang",NA,NA,2022-01-22,0,0.263013698630137,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13414","BD","Pixsel",2018-12-20,"M",2022-01-22,0,3.09315068493151,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13415","BD","Pomelo",2017-10-19,"M",2022-01-22,1,4.26301369863014,"Juvenile","Wild","CAL",10,8,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13416","BD","Poppie",2020-11-12,"F",2022-01-22,0,1.19452054794521,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13417","BD","Potjie",2013-11-23,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13418","BD","Propiano",2014-11-19,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13419","BD","Puolka",2015-12-28,"F",2022-01-22,0,6.07397260273973,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13420","BD","Redelik",2014-11-10,"F",2022-01-22,0,7.20547945205479,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13421","BD","Reenboog",2018-12-12,"F",2022-01-22,0,3.11506849315069,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13422","BD","Reenval",2020-11-24,"M",2022-01-22,0,1.16164383561644,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13423","BD","Ridder",2018-11-14,"M",2022-01-22,0,3.19178082191781,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13424","BD","Rissiepit",NA,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13425","BD","Rivier",2020-11-24,"F",2022-01-22,0,1.16164383561644,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13426","BD","Sari",2017-09-30,"F",2022-01-22,0,4.31506849315068,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13427","BD","Seychelles",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13428","BD","Siele",2012-10-01,"F",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13429","BD","Sigaret",2018-11-09,"M",2022-01-22,0,3.20547945205479,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13430","BD","Sirkus",2017-10-21,"F",2022-01-22,0,4.25753424657534,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13431","BD","Skemer",2018-11-01,"F",2022-01-22,0,3.22739726027397,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13432","BD","Sylinder",2020-11-24,"M",2022-01-22,0,1.16164383561644,"Juvenile","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13433","BD","Teddibeer",2014-11-12,"M",2022-01-22,1,NA,"Adult","Wild","2",27,13,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13434","BD","Umbrella",NA,"M",2022-01-22,0,NA,"Adult","Wild",NA,0,NA,289,1899-12-31 05:35:06,1899-12-31 06:28:25,"No",NA,"No",53.3166666666667,0.1558571879546,60,1.575487694642,1,"summer"
"13435","BD","Aalwyn",2018-11-27,"M",2022-01-26,0,3.16712328767123,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13436","BD","Aantreklik",2017-10-17,"M",2022-01-26,0,4.27945205479452,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13437","BD","Aapie",2013-11-11,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13438","BD","Appel",2020-11-04,"M",2022-01-26,0,1.22739726027397,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13439","BD","Asis",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13440","BD","Baby Numb 2021",2021-10-06,NA,2022-01-26,0,0.306849315068493,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13441","BD","Dokos",NA,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13442","BD","Eina",2014-10-18,"F",2022-01-26,0,7.27945205479452,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13443","BD","Eish",2020-11-21,"M",2022-01-26,0,1.18082191780822,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13444","BD","Engel",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13445","BD","Fluister",NA,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13446","BD","Gesels",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13447","BD","Goed",2018-10-26,"M",2022-01-26,0,3.25479452054795,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13448","BD","Heelal",2017-10-30,"M",2022-01-26,0,4.24383561643836,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13449","BD","Heerlik",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13450","BD","Helikopter",2020-11-19,"F",2022-01-26,0,1.18630136986301,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13451","BD","Hondjie",NA,"F",2022-01-26,0,5.16164383561644,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13452","BD","Kommunis",NA,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13453","BD","Lewe",2018-10-26,"F",2022-01-26,0,3.25479452054795,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13454","BD","Mathimula",2014-10-21,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13455","BD","Mielies",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13456","BD","Muis",2020-11-25,"M",2022-01-26,0,1.16986301369863,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13457","BD","Naaldekoker",2018-10-26,"F",2022-01-26,0,3.25479452054795,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13458","BD","Nonnitgie",2018-11-22,"M",2022-01-26,1,3.18082191780822,"Juvenile","Wild","2",39,15,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13459","BD","Nooiens",2014-11-28,"F",2022-01-26,0,7.16712328767123,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13460","BD","Nukke",NA,"M",2022-01-26,0,0.273972602739726,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13461","BD","Numbies",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13462","BD","Nurks",2012-10-01,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13463","BD","Nuuskierig",2017-10-16,"M",2022-01-26,0,4.28219178082192,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13464","BD","Obsessie",2017-10-24,"F",2022-01-26,0,4.26027397260274,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13465","BD","Oerwoud",2018-11-09,"F",2022-01-26,1,3.21643835616438,"Adult","Wild","RCAL",10,4,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13466","BD","Oortjies",2015-11-20,"F",2022-01-26,1,6.18904109589041,"Adult","Wild","RCAL",10,4,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13467","BD","Oulik",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13468","BD","Oupa",NA,"M",2022-01-26,0,1.2027397260274,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13469","BD","Pale",NA,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13470","BD","Pannekoekie",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13471","BD","Papp",2020-11-04,"F",2022-01-26,0,1.22739726027397,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13472","BD","Pieperig",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13473","BD","Piesang",NA,NA,2022-01-26,0,0.273972602739726,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13474","BD","Pixsel",2018-12-20,"M",2022-01-26,0,3.1041095890411,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13475","BD","Pomelo",2017-10-19,"M",2022-01-26,1,4.27397260273973,"Juvenile","Wild","CAL",10,7,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13476","BD","Poppie",2020-11-12,"F",2022-01-26,0,1.20547945205479,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13477","BD","Potjie",2013-11-23,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13478","BD","Propiano",2014-11-19,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13479","BD","Puolka",2015-12-28,"F",2022-01-26,0,6.08493150684932,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13480","BD","Redelik",2014-11-10,"F",2022-01-26,0,7.21643835616438,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13481","BD","Reenboog",2018-12-12,"F",2022-01-26,1,3.12602739726027,"Juvenile","Wild","2",6,1,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13482","BD","Reenval",2020-11-24,"M",2022-01-26,0,1.17260273972603,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13483","BD","Ridder",2018-11-14,"M",2022-01-26,0,3.2027397260274,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13484","BD","Rissiepit",NA,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13485","BD","Rivier",2020-11-24,"F",2022-01-26,0,1.17260273972603,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13486","BD","Sari",2017-09-30,"F",2022-01-26,0,4.32602739726027,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13487","BD","Seychelles",NA,"M",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13488","BD","Siele",2012-10-01,"F",2022-01-26,0,NA,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13489","BD","Sigaret",2018-11-09,"M",2022-01-26,1,3.21643835616438,"Juvenile","Wild","2",2,2,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13490","BD","Sirkus",2017-10-21,"F",2022-01-26,0,4.26849315068493,"Adult","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13491","BD","Skemer",2018-11-01,"F",2022-01-26,0,3.23835616438356,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13492","BD","Sylinder",2020-11-24,"M",2022-01-26,0,1.17260273972603,"Juvenile","Wild",NA,0,NA,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
"13493","BD","Teddibeer",2014-11-12,"M",2022-01-26,1,NA,"Adult","Wild","2",31,18,292,1899-12-31 05:45:53,1899-12-31 06:27:29,"No",NA,"No",41.6,-0.233069483271759,60,1.575487694642,1,"summer"
